Tipo_Acero_Limpio,Grado_Acero,Ciclo,Familia,Muestra_Probeta_Temp,Soaking,,Alarg Max Req (merged),Alarg Min Req (merged),Alarg. Obt. (%) (merged),Fluencia 0.2% Obt (merged),Fluencia 0.5% Obt (merged),Fluencia 0.6% Obt (merged),Fluencia 0.7% Obt (merged),Fluencia Max Req (merged),Fluencia Min Req (merged),Fluencia Offset Obt (merged),Rotura Max Req (merged),Rotura Min Req (merged),Rotura Obt (merged),,,Dureza Ind. Máx. Obt 1 (merged),Dureza Ind. Max. Req (merged),Dureza Ind. Mín. Obt 1 (merged),Dureza Ind. Min. Req (merged),Dureza Prom. Máx. Obt 1 (merged),Dureza Prom. Max. Req (merged),Dureza Prom. Mín. Obt 1 (merged),Dureza Prom. Mín. Req (merged),,,Area Dúctil Indiv. Max. Req (%) (merged),Area Dúctil Indiv. Min. Obt (%) (merged),Area Dúctil Indiv. Min. Req (%) (merged),Area Dúctil Prom. Max. Req (%) (merged),Area Dúctil Prom. Min. Obt (%) (merged),Area Dúctil Prom. Min. Req (%) (merged),Energia Indiv. Max. Req. (J) (merged),Energia Indiv. Min. Obt. (J) (merged),Energia Indiv. Min. Req. (J) (merged),Energia Prom. Max. Req. (J) (merged),Energia Prom. Min. Obt. (J) (merged),Energia Prom. Min. Req. (J) (merged),Temp Ensayo Req (merged)
DS040,C 43,16915,,4370619-6697545-600,15,,,,,,,,,,,,,,,,,23.8,27,19.8,20,23.5,,20.4,,,,,,,,,,,,,,,,
DS423,X60Q-L415Q,71007,X60,4302020-6595552-670,22,,,24,36,,501,,,565,415,,760,520,598,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,X60Q-L415Q,71007,X60,4302020-6595555-670,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,352,41,,352,54,-15
DS423,X60Q-L415Q,71008,X60,4302313-6595526-670,22,,,24,39,,487,,,565,415,,760,520,584,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,X60Q-L415Q,71008,X60,4302313-6595529-670,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,372,41,,383,54,-15
DS750,L80 13CR,84970,L80 Cr13,4333542-6641140-640,45,,,,22.5,,705,717,,758,655,711,,758,854,,,,,,,,,,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4333542-6641141-640,45,,,,,,,,,,,,,,,,,29.3,29,28.6,,29,27,28.7,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4333542-6641143-640,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,35,,,16,,,19,,-10
DS750,L80 13CR,84970,L80 Cr13,4333542-6641144-640,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,45,,,19,,,22,,0
DS750,L80 13CR,84970,L80 Cr13,4333542-6641145-640,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,50,,,41,,,51,,-10
DS749,L80 Cr13,87576,,4333680-6640922-640,45,,,,21,,701,714,,758,655,,,758,869,,,,,,,,,,,,,,,,,,,,,,,,,
DS749,L80 Cr13,87576,,4333680-6640924-640,45,,,,,,,,,,,,,,,,,28.1,29,27.9,,28,27,28,,,,,,,,,,,,,,,,
DS749,L80 Cr13,87576,,4333680-6640926-640,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,20,,,14,,,14,,-10
DS749,L80 Cr13,87576,,4333680-6640927-640,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,25,,,15,9.9,,18,14.85,0
DS600,H40,80402,,4195159-6448599-780,20,,,26.9,34.5,,526,,,552,379,526,,655,683,,,,,,,,,,,,,,,,,,,,,,,,,
DS600,H40,80402,,4195159-6448602-780,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,77,,,78,,-10
DS900,TN 95HS,84833,T95,4275277-6560074-700,40,,,11.8,20,,756,755,,758,655,,,724,859,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4275277-6560077-700,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,164,,,165,19,0
DS900,TN 95HS,84833,T95,4275277-6560508-700,40,,,,,,,,,,,,,,,,,26.8,25,24,,26.5,,24.37,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61269,X70,4338651-6648115-640,20,,,22,35,,573,,,635,485,573,760,570,653,,,,,,,,,,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61269,X70,4338651-6648118-640,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,237,,,239,27,0
DS008,HE360D,32531,,4339820-6650409-640,5,,,23,42,,,,,,360,264,520,445,376,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4275278-6559798-705,40,,,11.8,20,,738,736,,758,655,,,724,840,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4275278-6559799-705,40,,,,,,,,,,,,,,,,,25.9,25,24.5,,25.7,,24.63,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4275278-6559801-705,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,154,,,156,19,0
DS564,X70Q-L485Q,61269,X70,4344119-6659763-640,20,,,22,28,,635,,,635,485,636,760,570,712,,,,,,,,,,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61269,X70,4344119-6659766-640,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,282,,,287,27,0
DS446,X65QS-L450QS,71025,X65,4324621-6627689-660,15,,,22,37.5,,529,,,570,450,528,760,535,616,,,,,,,,,,,,,,,,,,,,,,,,,
DS446,X65QS-L450QS,71025,X65,4324621-6627693-660,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,254,45,,279,60,-29
DS900,TN 95HS,84833,T95,4275279-6559843-710,40,,,11.8,20.5,,728,727,,758,655,,,724,833,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4275279-6559844-710,40,,,,,,,,,,,,,,,,,23.4,25,22.4,,23.17,,22.6,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4275279-6559846-710,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,154,,,157,19,0
DS308,T95,85162,T95,4280696-6561281-705,40,,,,19.5,,663,662,,758,655,662,,724,782,,,,,,,,,,,,,,,,,,,,,,,,,
DS308,T95,85162,T95,4280696-6561282-705,40,,,,,,,,,,,,,,,,,23.8,25,21.8,,23.43,25,21.87,,,,,,,,,,,,,,,,
DS308,T95,85162,T95,4280696-6561284-705,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,75,,95,,,138,,,145,20,0
DS600,H40,80402,,4265775-6540969-720,40,,,,38.5,,504,,,552,379,504,,655,640,,,,,,,,,,,,,,,,,,,,,,,,,
DS600,H40,80402,,4265775-6540972-720,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,86,,,87,,-10
DS446,TN 70 HD,15267,,4335872-6646906-650,15,,,25,38.5,,522,523,,621,483,522,,565,599,,,,,,,,,,,,,,,,,,,,,,,,,
DS446,TN 70 HD,15267,,4335872-6646909-650,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,283,64.8,,288,86.4,-10
DS446,TN 70 HD,15267,,4335872-6647102-650,15,,,,,,,,,,,,,,,,,14.4,,9.6,,14.2,,10.2,,,,,,,,,,,,,,,,
DS446,TN 70 HD,15267,,4335875-6646933-650,20,,,25,41,,512,511,,621,483,518,,565,591,,,,,,,,,,,,,,,,,,,,,,,,,
DS446,TN 70 HD,15267,,4335875-6646936-650,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,296,64.8,,299,86.4,-10
DS446,TN 70 HD,15267,,4335875-6647101-650,20,,,,,,,,,,,,,,,,,12.6,,8.6,,12.6,,8.9,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301668-6594520-685,40,,,11.8,18.5,,794,794,,758,655,,,724,895,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301668-6594521-685,40,,,,,,,,,,,,,,,,,27.5,25,25.4,,26.77,,25.73,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301668-6594523-685,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,150,,,156,19,0
DS423,X60Q-L415Q,71030,X60,4368194-6693102-620,20,,,24,37.5,,520,,,565,415,520,760,520,613,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,X60Q-L415Q,71030,X60,4368194-6693105-620,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,75,,75,85,,198,,,225,54,-15
DS750,L80 13CR,84970,L80 Cr13,4294860-6585744-695,60,,,,28,,619,,,655,552,,,655,775,,,,,,,,,,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4294860-6585746-695,60,,,,,,,,,,,,,,,,,22.9,24,22,,22.63,23,22.27,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4294860-6588122-695,60,,,,,,,,,,,,,,,,,22.9,24,21.9,,22.7,23,22.13,,,,,,,,,,,,,,,,
DS040,C 43,16915,,4370622-6697594-620,15,,,,25,,,,,,,572,,,723,,,,,,,,,,,,,,,,,,,,,,,,,
DS040,C 43,16915,,4370622-6697596-620,15,,,,,,,,,,,,,,,,,21.2,27,16.8,20,20.2,,17.1,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301669-6594524-690,40,,,11.8,18.5,,795,794,,758,655,,,724,894,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301669-6594527-690,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,153,,,155,19,0
DS900,TN 95HS,84833,T95,4301669-6595343-690,40,,,,,,,,,,,,,,,,,27.2,25,25.4,,26.73,,25.53,,,,,,,,,,,,,,,,
DS423,X60Q-L415Q,71007,X60,4302021-6595485-690,22,,,24,38,,477,,,565,415,,760,520,566,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,X60Q-L415Q,71007,X60,4302021-6595488-690,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,401,41,,413,54,-15
DS423,X60Q-L415Q,71008,X60,4302314-6595499-690,22,,,24,40.5,,482,,,565,415,,760,520,575,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,X60Q-L415Q,71008,X60,4302314-6595502-690,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,409,41,,414,54,-15
DS749,L80 Cr13,87576,,4335167-6642697-660,45,,,,23,,665,677,,758,655,,,758,823,,,,,,,,,,,,,,,,,,,,,,,,,
DS749,L80 Cr13,87576,,4335167-6642699-660,45,,,,,,,,,,,,,,,,,25.3,29,25,,25.1,27,25.1,,,,,,,,,,,,,,,,
DS749,L80 Cr13,87576,,4335167-6642701-660,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,45,,,26,,,28,,-10
DS749,L80 Cr13,87576,,4335167-6642702-660,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,60,,,30,9.9,,33,14.85,0
DS847,C 110,84957,C110,4265695-6541002-730,30,,,16.7,35.5,,,735,734,828,758,736,,793,810,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4265695-6541003-730,30,,,,,,,,,,,,,,,,,26.4,,26.4,,26.07,,26.07,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4265695-6541005-730,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,161,,,164,24,0
DS847,C 110,84957,C110,4265695-6541077-730,30,,,,20,,,759,758,828,,759,,793,826,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4265696-6541006-730,60,,,16.7,38.5,,,682,682,828,758,682,,793,745,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4265696-6541007-730,60,,,,,,,,,,,,,,,,,24.1,,24.1,,23.73,,23.73,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4265696-6541009-730,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,160,,,164,24,0
DS847,C 110,84957,C110,4265696-6541080-730,60,,,,20,,,730,729,828,,730,,793,802,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4281570-6564312-715,40,,,11.8,17.5,,710,705,,758,655,,,724,806,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4281570-6564313-715,40,,,,,,,,,,,,,,,,,23.2,25,21.9,,23.07,,22.1,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4281570-6564315-715,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,153,,,157,19,0
DS900,TN 95HS,84833,T95,4301820-6656300-695,40,,,11.8,19,,752,751,,758,655,,,724,853,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301820-6656301-695,40,,,,,,,,,,,,,,,,,26.6,25,25.7,,26.2,,25.8,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301820-6656303-695,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,167,,,170,19,0
DS900,TN 95HS,84833,T95,4297368-6588752-700,40,,,11.8,18.5,,738,737,,758,655,,,724,836,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4297368-6588753-700,40,,,,,,,,,,,,,,,,,24.8,25,23.6,,24.33,,24.13,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4297368-6588755-700,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,167,,,170,19,0
DS900,TN 95HS,84833,T95,4297713-6588776-700,40,,,11.8,18.5,,728,728,,758,655,,,724,832,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4297713-6588777-700,40,,,,,,,,,,,,,,,,,26.6,25,25.3,,26.43,,25.73,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4297713-6588779-700,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,161,,,168,19,0
DS816,L80 TYPE 1,85159,L80,4348043-6664671-650,25,,,19.3,29.5,,707,708,,655,552,707,,655,807,,,,,,,,,,,,,,,,,,,,,,,,,
DS816,L80 TYPE 1,85159,L80,4348043-6664672-650,25,,,,,,,,,,,,,,,,,26,22,25.5,,25.8,22,25.6,,,,,,,,,,,,,,,,
DS816,L80 TYPE 1,85159,L80,4348043-6664674-650,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,130,,,132,,0
DS446,X65QS-L450QS,71025,X65,4328618-6631756-670,25,,,22,34.5,,508,,,570,450,506,760,535,593,,,,,,,,,,,,,,,,,,,,,,,,,
DS446,X65QS-L450QS,71025,X65,4328618-6631760-670,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,75,,90,85,,216,45,,261,60,-29
DS564,X70Q-L485Q,61269,X70,4338652-6648107-660,20,,,22,37.5,,550,,,635,485,545,760,570,638,,,,,,,,,,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61269,X70,4338652-6648110-660,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,236,,,245,27,0
DS446,X65QS-L450QS,71025,X65,4329624-6634819-670,30,,,22,40,,507,,,570,450,505,760,535,591,,,,,,,,,,,,,,,,,,,,,,,,,
DS446,X65QS-L450QS,71025,X65,4329625-6634715-670,30,,,22,39.5,,518,,,570,450,517,760,535,598,,,,,,,,,,,,,,,,,,,,,,,,,
DS565,X52Q-L360Q,11346,X52,4361342-6682583-640,20,,,22,20.5,,,,,530,360,496,760,460,602,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4281571-6564242-720,40,,,11.8,18,,678,682,,758,655,,,724,785,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4281571-6564243-720,40,,,,,,,,,,,,,,,,,21.7,25,20.8,,21.37,,21,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4281571-6564245-720,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,168,,,171,19,0
DS900,TN 95HS,84833,T95,4297373-6588744-705,40,,,11.8,19,,721,721,,758,655,,,724,828,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4297373-6588745-705,40,,,,,,,,,,,,,,,,,24.4,25,23.5,,24.1,,23.87,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4297373-6588747-705,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,171,,,175,19,0
DS900,TN 95HS,84833,T95,4297715-6588794-705,40,,,11.8,18.5,,721,720,,758,655,,,724,830,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4297715-6588797-705,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,154,,,158,19,0
DS900,TN 95HS,84833,T95,4297715-6589169-705,40,,,,,,,,,,,,,,,,,26.2,25,25,,25.67,,25.1,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61269,X70,4344120-6659747-660,20,,,22,26.5,,638,,,635,485,638,760,570,703,,,,,,,,,,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61269,X70,4344120-6659750-660,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,274,,,277,27,0
DS446,X65QS-L450QS,71025,X65,4329382-6634698-675,30,,,22,40,,520,,,570,450,518,760,535,606,,,,,,,,,,,,,,,,,,,,,,,,,
DS446,X65QS-L450QS,71025,X65,4329383-6634710-675,30,,,22,42,,494,,,570,450,493,760,535,579,,,,,,,,,,,,,,,,,,,,,,,,,
DS446,X65QS-L450QS,71025,X65,4329382-6637855-675,30,,,22,37,,503,,,570,450,501,760,535,587,,,,,,,,,,,,,,,,,,,,,,,,,
DS446,X65QS-L450QS,71025,X65,4324624-6627716-680,15,,,22,40.5,,524,,,570,450,524,760,535,613,,,,,,,,,,,,,,,,,,,,,,,,,
DS446,X65QS-L450QS,71025,X65,4324624-6627720-680,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,292,45,,300,60,-29
DS750,L80 13CR,84970,L80 Cr13,4294861-6585729-710,60,,,,,,,,,,,,,,,,,23.6,24,22.4,,23.37,23,22.77,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4294861-6588123-710,60,,,,,,,,,,,,,,,,,24,24,22.1,,23.87,23,22.73,,,,,,,,,,,,,,,,
DS446,X65QS-L450QS,71025,X65,4325009-6632086-680,15,,,22,39,,514,,,570,450,515,760,535,603,,,,,,,,,,,,,,,,,,,,,,,,,
DS446,X65QS-L450QS,71025,X65,4325009-6632090-680,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,267,45,,275,60,-29
DS600,H40,80402,,4265776-6540977-740,30,,,,36.5,,535,,,552,379,534,,655,699,,,,,,,,,,,,,,,,,,,,,,,,,
DS600,H40,80402,,4265776-6540980-740,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,73,,,77,,-10
DS446,TN 70 HD,15267,,4335873-6646083-670,15,,,25,33.5,,497,498,,621,483,498,,565,571,,,,,,,,,,,,,,,,,,,,,,,,,
DS446,TN 70 HD,15267,,4335873-6646086-670,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,292,64.8,,295,86.4,-10
DS446,TN 70 HD,15267,,4335873-6646636-670,15,,,,,,,,,,,,,,,,,15,,8.1,,14.8,,8.5,,,,,,,,,,,,,,,,
DS446,TN 70 HD,15267,,4335876-6646074-670,20,,,25,38,,504,504,,621,483,504,,565,581,,,,,,,,,,,,,,,,,,,,,,,,,
DS446,TN 70 HD,15267,,4335876-6646077-670,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,300,64.8,,304,86.4,-10
DS446,TN 70 HD,15267,,4335876-6646637-670,20,,,,,,,,,,,,,,,,,15,,8.3,,13.3,,8.5,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4281572-6564220-725,40,,,11.8,19,,660,661,,758,655,,,724,764,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4281572-6564221-725,40,,,,,,,,,,,,,,,,,22.4,25,21.3,,22.27,,21.37,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4281572-6564223-725,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,164,,,169,19,0
DS900,TN 95HS,84833,T95,4297374-6588736-710,40,,,11.8,19,,722,722,,758,655,,,724,826,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4297374-6588737-710,40,,,,,,,,,,,,,,,,,24.1,25,22.4,,23.47,,22.67,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4297374-6588739-710,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,172,,,175,19,0
DS900,TN 95HS,84833,T95,4297720-6588768-710,40,,,11.8,19,,718,718,,758,655,,,724,828,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4297720-6588769-710,40,,,,,,,,,,,,,,,,,23.1,25,21.8,,22.87,,22.33,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4297720-6588771-710,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,161,,,165,19,0
DS423,X60Q-L415Q,71030,X60,4368195-6693133-640,20,,,24,41.5,,520,,,565,415,518,760,520,619,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,X60Q-L415Q,71030,X60,4368195-6693136-640,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,308,,,312,54,-15
DS446,X65QS-L450QS,71025,X65,4328937-6632316-680,30,,,22,37,,491,,,570,450,491,760,535,575,,,,,,,,,,,,,,,,,,,,,,,,,
DS446,X65QS-L450QS,71025,X65,4329631-6634725-680,30,,,22,39.5,,496,,,570,450,494,760,535,577,,,,,,,,,,,,,,,,,,,,,,,,,
DS040,C 43,16915,,4370623-6697561-640,15,,,,28.5,,,,,,,536,,,706,,,,,,,,,,,,,,,,,,,,,,,,,
DS040,C 43,16915,,4370623-6697563-640,15,,,,,,,,,,,,,,,,,20.2,27,16.6,20,19.3,,17.3,,,,,,,,,,,,,,,,
DS816,L80 TYPE 1,85159,L80,4341442-6653449-670,15,,,19.3,29,,692,691,,655,552,691,,655,783,,,,,,,,,,,,,,,,,,,,,,,,,
DS816,L80 TYPE 1,85159,L80,4341442-6653450-670,15,,,,,,,,,,,,,,,,,25,22,23.6,,24.8,22,24,,,,,,,,,,,,,,,,
DS816,L80 TYPE 1,85159,L80,4341442-6653452-670,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,133,,,134,20,0
DS749,L80 Cr13,87576,,4335170-6642776-680,45,,,,24,,626,636,,758,655,,,758,789,,,,,,,,,,,,,,,,,,,,,,,,,
DS749,L80 Cr13,87576,,4335170-6642778-680,45,,,,,,,,,,,,,,,,,23.1,29,22.5,,22.8,27,22.8,,,,,,,,,,,,,,,,
DS749,L80 Cr13,87576,,4335170-6642780-680,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,60,,,34,,,37,,-10
DS749,L80 Cr13,87576,,4335170-6642781-680,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,75,,,38,9.9,,45,14.85,0
DS600,H40,80402,,4265778-6540985-750,10,,,26.9,37,,530,,,552,379,530,,655,682,,,,,,,,,,,,,,,,,,,,,,,,,
DS600,H40,80402,,4265778-6540988-750,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,69,,,70,,-10
DS900,TN 95HS,84833,T95,4301822-6657670-715,40,,,11.8,20.5,,698,697,,758,655,,,724,812,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301822-6657671-715,40,,,,,,,,,,,,,,,,,23.9,25,22.5,,23.8,,22.6,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301822-6657673-715,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,185,,,188,19,0
DS564,X70Q-L485Q,61269,X70,4347269-6663379-670,30,,,22,26.5,,631,,,635,485,631,760,570,687,,,,,,,,,,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61269,X70,4347269-6663382-670,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,279,,,284,27,0
DS564,X70Q-L485Q,61269,X70,4338653-6648097-680,20,,,22,38,,539,,,635,485,539,760,570,622,,,,,,,,,,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61269,X70,4338653-6648100-680,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,259,,,262,27,0
DS816,L80 TYPE 1,85706,L80,4350186-6696418-670,15,,,19.3,32,,678,674,,655,552,677,,655,769,,,,,,,,,,,,,,,,,,,,,,,,,
DS816,L80 TYPE 1,85706,L80,4350186-6696420-670,15,,,,,,,,,,,,,,,,,24.1,22,23.5,,23.7,22,23.6,,,,,,,,,,,,,,,,
DS816,L80 TYPE 1,85706,L80,4350186-6696422-670,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,160,,,162,20,0
DS565,X52Q-L360Q,11346,X52,4361346-6682587-660,20,,,22,18.5,,,,,530,360,464,760,460,570,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301823-6657658-720,40,,,11.8,20,,698,698,,758,655,,,724,814,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301823-6657659-720,40,,,,,,,,,,,,,,,,,21.9,25,20.4,,21.8,,20.9,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301823-6657661-720,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,170,,,173,19,0
DS564,X70Q-L485Q,61269,X70,4346648-6663399-680,20,,,22,29.5,,616,,,635,485,616,760,570,672,,,,,,,,,,,,,,,,,,,,,,,,,
DS564,X70Q-L485Q,61269,X70,4346648-6663402-680,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,281,,,289,27,0
DS900,TN 95HS,84833,T95,4301824-6627881-725,40,,,11.8,19.5,,675,681,,758,655,,,724,797,,,,,,,,,,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301824-6627882-725,40,,,,,,,,,,,,,,,,,21.9,25,21,,21.67,,21.5,,,,,,,,,,,,,,,,
DS900,TN 95HS,84833,T95,4301824-6627884-725,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,95,,,163,,,167,19,0
DS816,L80 TYPE 1,85159,L80,4348038-6664605-680,5,,,19.3,28.5,,726,727,,655,552,726,,655,821,,,,,,,,,,,,,,,,,,,,,,,,,
DS816,L80 TYPE 1,85159,L80,4348038-6664606-680,5,,,,,,,,,,,,,,,,,27.3,22,26.5,,27.2,22,26.7,,,,,,,,,,,,,,,,
DS816,L80 TYPE 1,85159,L80,4348038-6664608-680,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,136,,,138,20,0
DS816,L80 TYPE 1,85159,L80,4348046-6664610-680,25,,,19.3,30.5,,655,655,,655,552,655,,655,751,,,,,,,,,,,,,,,,,,,,,,,,,
DS816,L80 TYPE 1,85159,L80,4348046-6664611-680,25,,,,,,,,,,,,,,,,,22.9,22,21.9,,22.8,,22,,,,,,,,,,,,,,,,
